STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/15/2018,1.6,,,51.3,0,0,27.8,32.8,23.9,240,220,10.3,12.5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/16/2018,2.6,,,0,0,0,28.7,32.2,25.6,110,110,6.7,8.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/17/2018,3.8,,,0,0,0,29.4,32.8,27.2,100,100,7.6,9.8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/18/2018,3.2,,,1.5,0,0,29.1,32.2,26.1,110,120,6.7,10.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/19/2018,2.2,,,0,0,0,29.1,32.2,26.1,130,140,6.3,8.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/20/2018,2.1,,,0,0,0,28.8,32.8,25.6,110,150,6.3,8.5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/21/2018,3.2,,,14,0,0,28.7,32.2,22.8,90,100,7.2,10.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/22/2018,2.7,,,1,0,0,28.3,31.7,24.4,110,130,7.2,8.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/23/2018,3,,,0,0,0,28.8,32.2,25.6,80,40,6.7,8.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/24/2018,3.4,,,1.3,0,0,29.1,32.8,26.7,80,80,8.9,10.7
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/25/2018,3.2,,,0,0,0,28.8,32.2,25,120,140,7.2,8.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/26/2018,4.3,,,0,0,0,29.4,32.8,27.2,120,140,7.6,10.7
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/27/2018,5,,,0,0,0,29.4,32.2,27.8,100,100,9.8,11.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/28/2018,4.1,,,0.5,0,0,29.3,32.2,26.7,100,110,8.1,11.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/29/2018,4.3,,,4.3,0,0,28.7,32.2,25.6,90,80,9.8,12.1
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,9/30/2018,5.2,,,2.5,0,0,29.2,32.2,25.6,90,80,10.3,12.1
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/1/2018,4.3,,,0,0,0,28.3,32.2,25.6,90,100,9.4,11.2
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/2/2018,4.9,,,8.4,0,0,28.2,31.1,24.4,100,80,9.8,13
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/3/2018,3.8,,,3,0,0,28,30.6,24.4,70,70,8.1,11.2
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/4/2018,4.4,,,19.3,0,0,27.5,31.1,24.4,80,90,10.3,13
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/5/2018,4.8,,,0.3,0,0,28.2,31.1,25,100,100,9.4,11.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/6/2018,5.6,,,0,0,0,27.8,30.6,25,100,80,9.4,11.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/7/2018,6.5,,,0.3,0,0,27.9,30,25,110,100,10.3,12.1
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/8/2018,8.3,,,0,0,0,28.2,30.6,25.6,90,100,11.6,15.2
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/9/2018,5.7,,,0,0,0,28.1,30,27.2,130,120,8.1,11.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/10/2018,4.3,,,0,0,0,28.9,32.2,27.2,140,140,7.2,11.2
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/11/2018,2.6,,,0,0,0,27.9,31.7,26.1,190,160,6.7,8.5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/12/2018,2.4,,,0,0,0,27.8,32.2,25,220,180,5.8,8.1
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/13/2018,2,,,0,0,0,27.6,32.2,25,120,140,5.4,7.2
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/14/2018,3,,,5.1,0,0,27.8,31.1,25,90,100,6.7,8.5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/15/2018,5.6,,,1,0,0,28.1,31.7,25.6,80,190,8.9,12.5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/16/2018,6.4,,,0,0,0,28.4,31.7,26.7,90,80,10.3,12.5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/17/2018,4.9,,,4.8,0,0,28.2,31.1,25.6,100,100,8.1,11.2
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/18/2018,4.4,,,0,0,0,28.1,31.1,25.6,90,90,8.9,10.7
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/19/2018,4,,,2,0,0,27.7,30.6,23.9,80,80,10.7,13.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/20/2018,1.7,,,0,0,0,27.1,31.7,22.8,120,110,5.4,6.7
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/21/2018,2.9,,,0,0,0,27.3,32.8,23.9,80,40,6.7,9.4
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/22/2018,4.4,,,0.5,0,0,26.4,29.4,24.4,80,90,9.4,11.2
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/23/2018,2.6,,,0,0,0,26.4,29.4,23.9,90,100,6.3,8.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/24/2018,2.1,,,0,0,0,26.3,30.6,23.3,50,50,6.3,8.1
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/25/2018,2.2,,,0,0,0,26.1,30,22.8,120,150,6.3,8.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/26/2018,3.3,,,0,0,0,27.1,31.7,23.3,250,240,7.6,10.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/27/2018,3,,,0,0,0,27.1,31.1,22.8,230,320,7.2,10.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/28/2018,3.3,,,0,0,0,23.3,27.2,18.9,50,50,6.7,9.8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/29/2018,2.7,,,0,0,0,22.8,28.3,18.9,90,320,6.3,8.1
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/30/2018,2.6,,,0,0,0,23.5,28.9,18.3,70,60,7.6,10.7
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,10/31/2018,4.4,,,0,0,0,25.1,28.9,20,80,90,8.9,12.1
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/1/2018,4.3,,,0,0,0,25.9,29.4,23.3,120,110,8.9,12.1
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/2/2018,3.7,,,1.3,0,0,26.7,31.1,21.7,260,240,8.9,13.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/3/2018,2.5,,,34.8,0,0,24.1,28.3,22.2,70,50,6.3,10.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/4/2018,4.8,,,9.1,0,0,26.4,29.4,24.4,120,150,8.9,11.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/5/2018,3.8,,,0,0,0,26.4,29.4,22.8,100,140,7.2,8.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/6/2018,2.9,,,0,0,0,26.2,29.4,22.8,100,110,6.3,8.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/7/2018,3.4,,,0,0,0,26.6,29.4,23.9,90,100,6.7,8.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/8/2018,2.8,,,0,0,0,26.7,30,23.9,90,120,6.7,8.5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/9/2018,2.8,,,0,0,0,26.6,29.4,23.9,130,130,6.3,8.1
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/10/2018,2,,,0,0,0,26.3,31.1,23.3,80,90,5.8,8.5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/11/2018,3.4,,,15.7,0,0,26.1,29.4,23.3,80,90,6.7,9.4
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/12/2018,4.5,,,5.8,0,0,26.6,28.9,23.3,120,150,8.1,10.7
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/13/2018,3.9,,,1,0,0,26.5,30,24.4,130,130,7.2,9.8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/14/2018,3.3,,,0,0,0,26.9,30,24.4,120,140,6.7,10.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/15/2018,3.2,,,2.3,0,0,26.6,28.9,19.4,330,330,7.2,10.7
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/16/2018,3.2,,,0,0,0,20.1,23.3,16.1,340,320,6.3,8.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/17/2018,3.5,,,0,0,0,21.3,25,18.3,50,30,6.7,8.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/18/2018,4.2,,,0,0,0,24.7,27.8,21.7,90,90,7.2,8.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/19/2018,2.5,,,0,0,0,25.5,28.9,21.7,110,170,5.4,7.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/20/2018,1.9,,,0,0,0,25.6,28.9,21.7,140,140,6.3,8.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/21/2018,2.5,,,0,0,0,24.5,28.3,22.2,70,50,5.8,6.7
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/22/2018,2.4,,,0,0,0,23.2,26.7,20.6,90,90,6.3,7.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/23/2018,2.4,,,0.3,0,0,23.4,27.2,20,100,130,6.3,9.8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/24/2018,3.1,,,0,0,0,24.2,28.3,20.6,230,230,7.6,10.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/25/2018,1.8,,,0,0,0,24.9,28.9,21.7,140,200,4,7.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/26/2018,2.6,,,0,0,0,24.6,29.4,20,250,230,7.2,10.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/27/2018,3.6,,,0,0,0,22.1,22.8,12.8,310,310,7.2,12.1
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/28/2018,3.9,,,0,0,0,14.1,17.8,10.6,340,320,7.6,12.5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/29/2018,2.4,,,0,0,0,15.2,22.8,10,40,40,4.5,5.8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,11/30/2018,3.1,,,0,0,0,20.7,25,17.8,120,120,7.2,8.5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,12/1/2018,4.7,,,0,0,0,24.6,28.3,22.8,140,150,8.9,12.5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,12/2/2018,4.1,,,0,0,0,25.9,30,23.9,160,110,8.1,12.5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,12/3/2018,3,,,0,0,0,26.7,30.6,23.9,210,190,5.4,8.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,12/4/2018,2.6,,,0,0,0,25.4,29.4,22.8,270,280,5.8,7.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,12/5/2018,4,,,0,0,0,21.8,23.9,14.4,340,340,7.6,10.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,12/6/2018,3.3,,,0,0,0,17.3,25,12.2,90,80,8.1,10.7
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,12/7/2018,3.8,,,0,0,0,21.2,26.1,17.8,90,90,8.1,11.2
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,12/8/2018,5,,,0,0,0,23.7,27.8,18.9,110,120,8.9,11.2
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,12/9/2018,4.6,,,0.3,0,0,25,28.9,22.2,200,230,9.4,12.1
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,12/10/2018,3.1,,,0,0,0,21.7,22.8,15.6,280,290,5.8,8.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,12/11/2018,3.6,,,0,0,0,15.7,18.9,11.7,330,340,8.1,10.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,12/12/2018,3.7,,,0,0,0,15.9,23.9,11.1,90,70,7.2,10.7
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,12/13/2018,3.9,,,0,0,,22.6,26.7,18.9,130,120,8.1,10.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,12/14/2018,4.9,,,0,0,0,24.3,27.8,22.2,130,150,9.8,13.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,12/15/2018,2.9,,,15,0,0,24.6,27.8,20,310,270,6.7,11.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,12/16/2018,2,,,0,0,0,22,26.1,18.9,220,310,4.5,6.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,12/17/2018,2.6,,,0,0,0,18.8,21.7,15,320,320,5.8,8.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,12/18/2018,1.6,,,0,0,0,17.7,25,13.3,130,90,4.5,6.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,12/19/2018,2.7,,,0,0,0,20.8,25.6,16.1,110,140,8.1,11.2
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,12/20/2018,5.8,,,24.4,0,0,24.6,28.3,18.3,160,170,11.2,17
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,12/21/2018,6.1,,,0,0,0,20.1,23.3,16.1,240,260,14.3,19.2
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,12/22/2018,1.4,,,0,0,0,16.8,20.6,11.7,330,340,5.4,7.2
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,12/23/2018,2.1,,,0,0,0,17.2,23.3,12.8,90,90,5.8,6.7
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,12/24/2018,2.7,,,0,0,0,19.6,24.4,16.7,80,80,6.7,10.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,12/25/2018,3.2,,,0,0,0,20.3,24.4,17.2,70,60,7.2,10.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,12/26/2018,5.8,,,0.3,0,0,22.8,25,21.1,80,80,10.7,14.8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,12/27/2018,8.5,,,0,0,0,24.3,27.2,22.8,90,110,11.2,14.8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,12/28/2018,6,,,0.3,0,0,25.3,27.8,23.9,130,140,10.3,13
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,12/29/2018,4,,,0,0,0,25.4,28.3,23.3,130,130,7.6,12.5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,12/30/2018,3.9,,,0,0,0,24.4,27.2,21.7,100,130,7.2,9.4
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,12/31/2018,5.1,,,0,0,0,24.3,27.8,22.2,110,140,8.9,11.2
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,1/1/2019,4.7,,,0,0,0,24.3,27.8,21.7,100,140,8.9,11.2
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,1/2/2019,4.7,,,0,0,0,24.4,27.8,21.7,120,120,7.6,9.8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,1/3/2019,3.8,,,0,0,0,25.1,28.3,22.8,130,160,8.1,11.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,1/4/2019,3.6,,,0,0,0,24.9,28.9,21.7,190,130,7.6,12.1
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,1/5/2019,3.1,,,0.3,0,0,23.3,26.1,16.7,270,270,6.7,9.4
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,1/6/2019,2.2,,,0,0,0,18.7,25,12.8,100,340,5.4,9.8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,1/7/2019,2.6,,,0,0,0,21.5,26.1,15.6,80,90,6.7,8.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,1/8/2019,1.4,,,0,0,0,21.8,27.8,15.6,130,20,4.5,8.1
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,1/9/2019,2.4,,,0,0,0,21.5,25,17.2,310,280,5.8,8.5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,1/10/2019,3.5,,,0,0,0,16.6,20,11.7,340,340,7.6,10.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,1/11/2019,3.3,,,0,0,0,16.8,24.4,11.7,90,100,7.6,10.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,1/12/2019,4.8,,,1.5,0,0,22.3,26.1,19.4,90,90,9.8,13.4
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,1/13/2019,2.5,,,0,0,0,23.1,26.7,20,140,140,5.8,8.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,1/14/2019,2.3,,,0,0,0,21.5,25.6,17.8,330,320,5.4,7.2
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,1/15/2019,3.5,,,0,0,0,17.8,20.6,13.9,340,350,7.2,9.4
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,1/16/2019,3.3,,,0,0,0,16.1,22.8,11.7,340,360,5.8,7.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,1/17/2019,2.1,,,0,0,0,18.5,25.6,13.9,130,170,5.4,7.2
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,1/18/2019,1.6,,,0,0,0,20.6,26.7,14.4,80,120,5.8,7.2
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,1/19/2019,2.6,,,0,0,0,20.7,25.6,15.6,130,130,7.6,11.2
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,1/20/2019,5.2,,,4.6,0,0,21.2,23.3,12.2,210,280,9.4,13.4
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,1/21/2019,3.2,,,0,0,0,13.8,21.1,7.8,310,300,7.2,11.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,1/22/2019,8.1,,,0,0,0,20.5,25.6,15,90,100,12.5,15.2
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,1/23/2019,8.1,,,0,0,0,22.9,26.1,21.1,110,130,11.6,15.2
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,1/24/2019,5.1,,,4.1,0,0,24.4,28.9,21.1,180,140,10.7,14.8
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,1/25/2019,3.8,,,0,0,0,19.3,21.1,15,340,350,6.7,9.4
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,1/26/2019,2.6,,,20.1,0,0,15.1,17.8,13.3,360,320,5.4,7.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,1/27/2019,2.9,,,18.5,0,0,19.9,23.9,15.6,190,280,8.9,12.5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,1/28/2019,4.3,,,1.5,0,0,14.2,15.6,10.6,330,330,7.2,12.5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,1/29/2019,2.7,,,0,0,0,13.9,21.1,10,250,240,6.3,7.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,1/30/2019,1.6,,,0,0,0,16.8,22.2,12.2,350,360,4.5,7.2
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,1/31/2019,3.1,,,0.3,0,0,18.6,24.4,14.4,90,80,8.1,10.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,2/1/2019,3.1,,,0,0,0,21.5,26.1,16.7,120,120,7.2,8.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,2/2/2019,3.6,,,0,0,0,23.4,27.2,21.1,130,160,6.7,10.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,2/3/2019,1.8,,,0,0,0,23.4,28.3,18.9,270,280,5.4,8.1
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,2/4/2019,2.1,,,0,0,0,22.1,25,18.9,330,360,5.4,7.2
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,2/5/2019,2.1,,,0,0,0,21.7,26.7,17.8,100,120,6.7,7.6
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,2/6/2019,3,,,0,0,0,22,26.1,17.2,90,80,7.2,8.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,2/7/2019,3.5,,,0,0,0,22.1,26.1,17.2,100,90,8.1,11.2
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,2/8/2019,2.7,,,0,0,0,22.8,27.2,18.3,100,100,8.1,10.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,2/9/2019,3.9,,,4.3,0,0,22.6,25.6,20,80,90,9.8,12.5
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,2/10/2019,6.4,,,0,0,0,23.8,27.2,21.7,90,90,10.7,13
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,2/11/2019,5,,,1.5,0,0,23.6,26.1,22.2,110,100,10.3,13.9
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,2/12/2019,4.7,,,0,0,0,24.6,27.8,22.8,130,140,8.9,13
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,2/13/2019,3.6,,,19.3,0,0,21.5,23.9,15.6,280,290,7.6,10.7
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,2/14/2019,3.6,,,0,0,0,18.8,25.6,13.9,50,60,7.6,10.3
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,2/15/2019,2.1,,,0,0,0,21.8,27.2,17.2,120,130,5.8,7.2
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",25.7881,-80.3169,8.8,2/16/2019,2.4,,,0,0,0,22.2,27.2,16.1,150,180,7.2,11.6
